lr-AdamW:0.0004000000000000002, step:0
train/loss_step:0.04266250878572464, train/loss/visible_step:0.03572321683168411, train/loss/center_step:0.06939291954040527, epoch:0, step:49
train/loss_step:0.006288913078606129, train/loss/visible_step:0.00623264629393816, train/loss/center_step:0.000562665518373251, epoch:10, step:18699
train/loss_step:0.007621145807206631, train/loss/visible_step:0.007572354283183813, train/loss/center_step:0.00048791346489451826, epoch:10, step:18749
train/loss_step:0.006645555142313242, train/loss/visible_step:0.006576043087989092, train/loss/center_step:0.0006951214163564146, epoch:10, step:18799
train/loss_step:0.006415314041078091, train/loss/visible_step:0.006376899778842926, train/loss/center_step:0.0003841410216409713, epoch:10, step:18849
train/loss_step:0.0022589454893022776, train/loss/visible_step:0.002245883457362652, train/loss/center_step:0.00013062002835795283, epoch:10, step:18899
train/loss_step:0.013489359058439732, train/loss/visible_step:0.013414579443633556, train/loss/center_step:0.0007477998733520508, epoch:10, step:18949
train/loss_step:0.011479613371193409, train/loss/visible_step:0.011396734975278378, train/loss/center_step:0.0008287822711281478, epoch:10, step:18999
train/loss_step:0.00862474087625742, train/loss/visible_step:0.0085608446970582, train/loss/center_step:0.000638964120298624, epoch:10, step:19049
train/loss_step:0.0065171923488378525, train/loss/visible_step:0.006448960863053799, train/loss/center_step:0.0006823163712397218, epoch:10, step:19099
train/loss_step:0.005755671765655279, train/loss/visible_step:0.005708320066332817, train/loss/center_step:0.00047351742978207767, epoch:10, step:19149
train/loss_step:0.007868991233408451, train/loss/visible_step:0.007805126719176769, train/loss/center_step:0.0006386491586454213, epoch:10, step:19199
train/loss_step:0.0060212258249521255, train/loss/visible_step:0.005966535769402981, train/loss/center_step:0.0005468998569995165, epoch:10, step:19249
train/loss_step:0.011199628934264183, train/loss/visible_step:0.011131457053124905, train/loss/center_step:0.0006817211396992207, epoch:10, step:19299
train/metrics/iou@0.40:0.46237072348594666, train/metrics/iou@0.50:0.42971935868263245, train/metrics/iou_with_occlusions@0.40:0.4086204767227173, train/metrics/iou_with_occlusions@0.50:0.34308910369873047, val/loss:0.01097464095801115, val/loss/visible:0.010911589488387108, val/loss/center:0.0006305219139903784, val/metrics/iou@0.40:0.3697299063205719, val/metrics/iou@0.50:0.31756269931793213, val/metrics/iou_with_occlusions@0.40:0.331186980009079, val/metrics/iou_with_occlusions@0.50:0.2588052451610565, epoch:10, step:19348
train/loss_epoch:0.007802305277436972, train/loss/visible_epoch:0.007743265014141798, train/loss/center_epoch:0.0005903988494537771, epoch:11, step:19348
lr-AdamW:0.0020646183663445296, step:19349
train/loss_step:0.005652996711432934, train/loss/visible_step:0.0055967215448617935, train/loss/center_step:0.0005627506761811674, epoch:11, step:19349
train/loss_step:0.009196475148200989, train/loss/visible_step:0.009115047752857208, train/loss/center_step:0.0008142775041051209, epoch:11, step:19399
train/loss_step:0.005313415080308914, train/loss/visible_step:0.0052751521579921246, train/loss/center_step:0.00038263050373643637, epoch:11, step:19449
train/loss_step:0.009021846577525139, train/loss/visible_step:0.008963007479906082, train/loss/center_step:0.0005883923731744289, epoch:11, step:19499
train/loss_step:0.009332035668194294, train/loss/visible_step:0.009262758307158947, train/loss/center_step:0.0006927726790308952, epoch:11, step:19549
train/loss_step:0.004154889844357967, train/loss/visible_step:0.004119386896491051, train/loss/center_step:0.00035502947866916656, epoch:11, step:19599
train/loss_step:0.005829876754432917, train/loss/visible_step:0.005772174336016178, train/loss/center_step:0.0005770263378508389, epoch:11, step:19649
train/loss_step:0.009265958331525326, train/loss/visible_step:0.009202498011291027, train/loss/center_step:0.0006345988949760795, epoch:11, step:19699
train/loss_step:0.007509597577154636, train/loss/visible_step:0.007437101565301418, train/loss/center_step:0.000724960002116859, epoch:11, step:19749
train/loss_step:0.006449311971664429, train/loss/visible_step:0.0064077069982886314, train/loss/center_step:0.00041605057776905596, epoch:11, step:19799
train/loss_step:0.008533364161849022, train/loss/visible_step:0.008459018543362617, train/loss/center_step:0.0007434554863721132, epoch:11, step:19849
train/loss_step:0.013591994531452656, train/loss/visible_step:0.013522823341190815, train/loss/center_step:0.0006917080609127879, epoch:11, step:19899
train/loss_step:0.012170335277915001, train/loss/visible_step:0.012062165886163712, train/loss/center_step:0.0010816906578838825, epoch:11, step:19949
train/loss_step:0.004555818159133196, train/loss/visible_step:0.004526813048869371, train/loss/center_step:0.0002900505787692964, epoch:11, step:19999
train/loss_step:0.0049296715296804905, train/loss/visible_step:0.0048888265155255795, train/loss/center_step:0.00040844871546141803, epoch:11, step:20049
train/loss_step:0.0070098345167934895, train/loss/visible_step:0.006947323214262724, train/loss/center_step:0.000625111220870167, epoch:11, step:20099
train/loss_step:0.007428172510117292, train/loss/visible_step:0.0073641263879835606, train/loss/center_step:0.0006404612213373184, epoch:11, step:20149
train/loss_step:0.007471051067113876, train/loss/visible_step:0.007410823367536068, train/loss/center_step:0.00060227484209463, epoch:11, step:20199
train/loss_step:0.005060654599219561, train/loss/visible_step:0.005017934367060661, train/loss/center_step:0.0004272020887583494, epoch:11, step:20249
train/loss_step:0.0034414404071867466, train/loss/visible_step:0.003408164018765092, train/loss/center_step:0.0003327630693092942, epoch:11, step:20299
train/loss_step:0.006980862468481064, train/loss/visible_step:0.006931406445801258, train/loss/center_step:0.0004945622058585286, epoch:11, step:20349
train/loss_step:0.010507863014936447, train/loss/visible_step:0.010457620956003666, train/loss/center_step:0.0005024212296120822, epoch:11, step:20399
train/loss_step:0.005858972202986479, train/loss/visible_step:0.005807586945593357, train/loss/center_step:0.0005138512933626771, epoch:11, step:20449
train/loss_step:0.008419208228588104, train/loss/visible_step:0.008363533765077591, train/loss/center_step:0.0005567403859458864, epoch:11, step:20499
train/loss_step:0.00391222583130002, train/loss/visible_step:0.0038793182466179132, train/loss/center_step:0.0003290755266789347, epoch:11, step:20549
train/loss_step:0.006357213482260704, train/loss/visible_step:0.0063051991164684296, train/loss/center_step:0.0005201446474529803, epoch:11, step:20599
train/loss_step:0.005794133525341749, train/loss/visible_step:0.005750192329287529, train/loss/center_step:0.0004394106799736619, epoch:11, step:20649
train/loss_step:0.005202452186495066, train/loss/visible_step:0.00516355037689209, train/loss/center_step:0.0003890163206961006, epoch:11, step:20699
train/loss_step:0.007886068895459175, train/loss/visible_step:0.007820810191333294, train/loss/center_step:0.0006525875651277602, epoch:11, step:20749
train/loss_step:0.005167836789041758, train/loss/visible_step:0.005129177588969469, train/loss/center_step:0.000386592437280342, epoch:11, step:20799
train/loss_step:0.0045415363274514675, train/loss/visible_step:0.004502821248024702, train/loss/center_step:0.0003871491353493184, epoch:11, step:20849
train/loss_step:0.005317997187376022, train/loss/visible_step:0.005270146764814854, train/loss/center_step:0.0004785032942891121, epoch:11, step:20899
train/loss_step:0.006370455492287874, train/loss/visible_step:0.006318358704447746, train/loss/center_step:0.0005209697410464287, epoch:11, step:20949
train/loss_step:0.0033163076732307673, train/loss/visible_step:0.0032923624385148287, train/loss/center_step:0.0002394512266619131, epoch:11, step:20999
train/loss_step:0.010054320096969604, train/loss/visible_step:0.009981032460927963, train/loss/center_step:0.000732880609575659, epoch:11, step:21049
train/loss_step:0.002012776443734765, train/loss/visible_step:0.0019978773780167103, train/loss/center_step:0.00014899035159032792, epoch:11, step:21099
train/metrics/iou@0.40:0.47934699058532715, train/metrics/iou@0.50:0.4520694613456726, train/metrics/iou_with_occlusions@0.40:0.422495573759079, train/metrics/iou_with_occlusions@0.50:0.3611792325973511, val/loss:0.011176363565027714, val/loss/visible:0.01111356820911169, val/loss/center:0.0006279817898757756, val/metrics/iou@0.40:0.36620327830314636, val/metrics/iou@0.50:0.34398114681243896, val/metrics/iou_with_occlusions@0.40:0.33431410789489746, val/metrics/iou_with_occlusions@0.50:0.286765456199646, epoch:11, step:21107
train/loss_epoch:0.007370396051555872, train/loss/visible_epoch:0.007312587462365627, train/loss/center_epoch:0.00057809246936813, epoch:12, step:21107
lr-AdamW:0.00154819382475432, step:21108
train/loss_step:0.003255561925470829, train/loss/visible_step:0.0032292031683027744, train/loss/center_step:0.0002635887067299336, epoch:12, step:21149
train/loss_step:0.0012106916401535273, train/loss/visible_step:0.0012020159047096968, train/loss/center_step:8.675729623064399e-05, epoch:12, step:21199
train/loss_step:0.007146279327571392, train/loss/visible_step:0.0070839738473296165, train/loss/center_step:0.0006230564904399216, epoch:12, step:21249
train/loss_step:0.0056777773424983025, train/loss/visible_step:0.00563016626983881, train/loss/center_step:0.0004761095333378762, epoch:12, step:21299
train/loss_step:0.012445580214262009, train/loss/visible_step:0.012359599582850933, train/loss/center_step:0.0008598078857176006, epoch:12, step:21349
train/loss_step:0.004772920627146959, train/loss/visible_step:0.004730608314275742, train/loss/center_step:0.00042312408913858235, epoch:12, step:21399
train/loss_step:0.005701461806893349, train/loss/visible_step:0.005652927327901125, train/loss/center_step:0.00048534353845752776, epoch:12, step:21449
train/loss_step:0.009690763428807259, train/loss/visible_step:0.009635028429329395, train/loss/center_step:0.0005573456874117255, epoch:12, step:21499
train/loss_step:0.007670226506888866, train/loss/visible_step:0.0076040602289140224, train/loss/center_step:0.0006616627797484398, epoch:12, step:21549
train/loss_step:0.005357701331377029, train/loss/visible_step:0.0052947998046875, train/loss/center_step:0.0006290136952884495, epoch:12, step:21599
train/loss_step:0.0027146346401423216, train/loss/visible_step:0.00268860487267375, train/loss/center_step:0.00026029779110103846, epoch:12, step:21649
train/loss_step:0.007393903564661741, train/loss/visible_step:0.007342483848333359, train/loss/center_step:0.0005141959409229457, epoch:12, step:21699
train/loss_step:0.008284695446491241, train/loss/visible_step:0.00821305438876152, train/loss/center_step:0.0007164136040955782, epoch:12, step:21749
train/loss_step:0.006215040106326342, train/loss/visible_step:0.006169172469526529, train/loss/center_step:0.00045867732842452824, epoch:12, step:21799
train/loss_step:0.003474812489002943, train/loss/visible_step:0.0034470579121261835, train/loss/center_step:0.00027754611801356077, epoch:12, step:21849
train/loss_step:0.013221022672951221, train/loss/visible_step:0.01312541775405407, train/loss/center_step:0.0009560477919876575, epoch:12, step:21899
train/loss_step:0.004516114015132189, train/loss/visible_step:0.004476421047002077, train/loss/center_step:0.00039693081635050476, epoch:12, step:21949
train/loss_step:0.004145120270550251, train/loss/visible_step:0.004107100423425436, train/loss/center_step:0.00038019876228645444, epoch:12, step:21999
train/loss_step:0.009655877016484737, train/loss/visible_step:0.009580126963555813, train/loss/center_step:0.0007574981427751482, epoch:12, step:22049
train/loss_step:0.005836030934005976, train/loss/visible_step:0.00579685578122735, train/loss/center_step:0.00039175161509774625, epoch:12, step:22099
train/loss_step:0.011261655017733574, train/loss/visible_step:0.011197855696082115, train/loss/center_step:0.0006379914120770991, epoch:12, step:22149
train/loss_step:0.0036842289846390486, train/loss/visible_step:0.003655435750260949, train/loss/center_step:0.00028793237288482487, epoch:12, step:22199
train/loss_step:0.0057910410687327385, train/loss/visible_step:0.005750746466219425, train/loss/center_step:0.00040294372593052685, epoch:12, step:22249
train/loss_step:0.009258991107344627, train/loss/visible_step:0.009204279631376266, train/loss/center_step:0.0005471167387440801, epoch:12, step:22299
train/loss_step:0.00873253121972084, train/loss/visible_step:0.00866161473095417, train/loss/center_step:0.0007091659936122596, epoch:12, step:22349
train/loss_step:0.004665799904614687, train/loss/visible_step:0.0046281637623906136, train/loss/center_step:0.00037636238266713917, epoch:12, step:22399
train/loss_step:0.006917131133377552, train/loss/visible_step:0.006864968221634626, train/loss/center_step:0.00052162806969136, epoch:12, step:22449
train/loss_step:0.00576826510950923, train/loss/visible_step:0.005720428191125393, train/loss/center_step:0.00047836697194725275, epoch:12, step:22499
train/loss_step:0.009406575001776218, train/loss/visible_step:0.009330312721431255, train/loss/center_step:0.0007626240258105099, epoch:12, step:22549
train/loss_step:0.007850145921111107, train/loss/visible_step:0.007776521146297455, train/loss/center_step:0.0007362482720054686, epoch:12, step:22599
train/loss_step:0.00523650785908103, train/loss/visible_step:0.005186120048165321, train/loss/center_step:0.0005038785166107118, epoch:12, step:22649
train/loss_step:0.004249338526278734, train/loss/visible_step:0.00420835567638278, train/loss/center_step:0.0004098267527297139, epoch:12, step:22699
train/loss_step:0.004722198471426964, train/loss/visible_step:0.004684315528720617, train/loss/center_step:0.00037882968899793923, epoch:12, step:22749
train/loss_step:0.0029195761308073997, train/loss/visible_step:0.0028978611808270216, train/loss/center_step:0.00021714958711527288, epoch:12, step:22799
train/loss_step:0.006376761943101883, train/loss/visible_step:0.006333381403237581, train/loss/center_step:0.00043380583520047367, epoch:12, step:22849
train/metrics/iou@0.40:0.49504849314689636, train/metrics/iou@0.50:0.47319966554641724, train/metrics/iou_with_occlusions@0.40:0.43520307540893555, train/metrics/iou_with_occlusions@0.50:0.3779807388782501, val/loss:0.011108167469501495, val/loss/visible:0.011045417748391628, val/loss/center:0.0006274926709011197, val/metrics/iou@0.40:0.3722219467163086, val/metrics/iou@0.50:0.3476729094982147, val/metrics/iou_with_occlusions@0.40:0.3382742404937744, val/metrics/iou_with_occlusions@0.50:0.28815436363220215, epoch:12, step:22866
train/loss_epoch:0.006983202416449785, train/loss/visible_epoch:0.006926524452865124, train/loss/center_epoch:0.000566776841878891, epoch:13, step:22866
lr-AdamW:0.0010642495910364819, step:22867
train/loss_step:0.004920750390738249, train/loss/visible_step:0.00487877894192934, train/loss/center_step:0.00041971291648223996, epoch:13, step:22899
train/loss_step:0.0037532944697886705, train/loss/visible_step:0.0037034640554338694, train/loss/center_step:0.0004983030376024544, epoch:13, step:22949
train/loss_step:0.007834579795598984, train/loss/visible_step:0.0077711837366223335, train/loss/center_step:0.0006339622777886689, epoch:13, step:22999
train/loss_step:0.006629141513258219, train/loss/visible_step:0.006568224169313908, train/loss/center_step:0.0006091712275519967, epoch:13, step:23049
train/loss_step:0.004918755032122135, train/loss/visible_step:0.004871033597737551, train/loss/center_step:0.00047721259761601686, epoch:13, step:23099
train/loss_step:0.0036184261552989483, train/loss/visible_step:0.0035849360283464193, train/loss/center_step:0.00033490185160189867, epoch:13, step:23149
train/loss_step:0.005706497933715582, train/loss/visible_step:0.005643879529088736, train/loss/center_step:0.0006261860835365951, epoch:13, step:23199
train/loss_step:0.009266075678169727, train/loss/visible_step:0.009193613193929195, train/loss/center_step:0.0007246287423186004, epoch:13, step:23249
train/loss_step:0.007384549360722303, train/loss/visible_step:0.007315686903893948, train/loss/center_step:0.000688625848852098, epoch:13, step:23299
train/loss_step:0.0030291294679045677, train/loss/visible_step:0.0029977227095514536, train/loss/center_step:0.0003140686312690377, epoch:13, step:23349
train/loss_step:0.008376083336770535, train/loss/visible_step:0.008307510055601597, train/loss/center_step:0.000685733393765986, epoch:13, step:23399
train/loss_step:0.004359543789178133, train/loss/visible_step:0.004323873203247786, train/loss/center_step:0.00035670484066940844, epoch:13, step:23449
train/loss_step:0.0055287848226726055, train/loss/visible_step:0.00549060944467783, train/loss/center_step:0.0003817545366473496, epoch:13, step:23499
train/loss_step:0.002496207831427455, train/loss/visible_step:0.0024724246468394995, train/loss/center_step:0.00023783124925103039, epoch:13, step:23549
train/loss_step:0.0053948769345879555, train/loss/visible_step:0.005344127770513296, train/loss/center_step:0.000507491989992559, epoch:13, step:23599
train/loss_step:0.005845062434673309, train/loss/visible_step:0.005790757015347481, train/loss/center_step:0.000543054542504251, epoch:13, step:23649
train/loss_step:0.0066976482048630714, train/loss/visible_step:0.006654675584286451, train/loss/center_step:0.0004297257983125746, epoch:13, step:23699
train/loss_step:0.005251755006611347, train/loss/visible_step:0.0052156406454741955, train/loss/center_step:0.0003611429128795862, epoch:13, step:23749
train/loss_step:0.009930538013577461, train/loss/visible_step:0.009868130087852478, train/loss/center_step:0.0006240818183869123, epoch:13, step:23799
train/loss_step:0.003773687407374382, train/loss/visible_step:0.003741920692846179, train/loss/center_step:0.0003176674072165042, epoch:13, step:23849
train/loss_step:0.006722983904182911, train/loss/visible_step:0.006675919983536005, train/loss/center_step:0.00047063923557288945, epoch:13, step:23899
train/loss_step:0.004797582980245352, train/loss/visible_step:0.0047574457712471485, train/loss/center_step:0.00040137249743565917, epoch:13, step:23949
train/loss_step:0.00227281148545444, train/loss/visible_step:0.002248248318210244, train/loss/center_step:0.0002456321963109076, epoch:13, step:23999
train/loss_step:0.006029194686561823, train/loss/visible_step:0.005975667387247086, train/loss/center_step:0.0005352714797481894, epoch:13, step:24049
train/loss_step:0.00641139829531312, train/loss/visible_step:0.006349244154989719, train/loss/center_step:0.0006215409375727177, epoch:13, step:24099
train/loss_step:0.008541165851056576, train/loss/visible_step:0.008473733440041542, train/loss/center_step:0.0006743196281604469, epoch:13, step:24149
train/loss_step:0.010340120643377304, train/loss/visible_step:0.010243836790323257, train/loss/center_step:0.0009628394618630409, epoch:13, step:24199
train/loss_step:0.00897915381938219, train/loss/visible_step:0.008921647444367409, train/loss/center_step:0.000575064797885716, epoch:13, step:24249
train/loss_step:0.006942480802536011, train/loss/visible_step:0.006887698546051979, train/loss/center_step:0.0005478241364471614, epoch:13, step:24299
train/loss_step:0.009987587109208107, train/loss/visible_step:0.00992426648736, train/loss/center_step:0.0006332030752673745, epoch:13, step:24349
train/loss_step:0.004833231680095196, train/loss/visible_step:0.004785037133842707, train/loss/center_step:0.00048194758710451424, epoch:13, step:24399
train/loss_step:0.00820010807365179, train/loss/visible_step:0.008144715800881386, train/loss/center_step:0.0005539224948734045, epoch:13, step:24449
train/loss_step:0.007685056421905756, train/loss/visible_step:0.007618841715157032, train/loss/center_step:0.0006621450884267688, epoch:13, step:24499
train/loss_step:0.0035657526459544897, train/loss/visible_step:0.003532426431775093, train/loss/center_step:0.0003332610067445785, epoch:13, step:24549
train/loss_step:0.003916529007256031, train/loss/visible_step:0.0038807704113423824, train/loss/center_step:0.00035758488229475915, epoch:13, step:24599
train/metrics/iou@0.40:0.5101685523986816, train/metrics/iou@0.50:0.4930129945278168, train/metrics/iou_with_occlusions@0.40:0.4470992982387543, train/metrics/iou_with_occlusions@0.50:0.3936922550201416, val/loss:0.01184433326125145, val/loss/visible:0.011781236156821251, val/loss/center:0.0006310080643743277, val/metrics/iou@0.40:0.3753052055835724, val/metrics/iou@0.50:0.35805246233940125, val/metrics/iou_with_occlusions@0.40:0.3388631045818329, val/metrics/iou_with_occlusions@0.50:0.29764944314956665, epoch:13, step:24625
train/loss_epoch:0.006620122119784355, train/loss/visible_epoch:0.006564505398273468, train/loss/center_epoch:0.0005561155267059803, epoch:14, step:24625
lr-AdamW:0.0006461015871287247, step:24626
train/loss_step:0.004994670860469341, train/loss/visible_step:0.004945828579366207, train/loss/center_step:0.0004884224035777152, epoch:14, step:24649
train/loss_step:0.004814848769456148, train/loss/visible_step:0.004763694014400244, train/loss/center_step:0.0005115472013130784, epoch:14, step:24699
train/loss_step:0.001978266518563032, train/loss/visible_step:0.001963037997484207, train/loss/center_step:0.00015228570555336773, epoch:14, step:24749
train/loss_step:0.012876265682280064, train/loss/visible_step:0.012772347778081894, train/loss/center_step:0.0010391814867034554, epoch:14, step:24799
train/loss_step:0.00491337338462472, train/loss/visible_step:0.004861330613493919, train/loss/center_step:0.0005204281187616289, epoch:14, step:24849
train/loss_step:0.007594229653477669, train/loss/visible_step:0.007538947276771069, train/loss/center_step:0.0005528248730115592, epoch:14, step:24899
train/loss_step:0.005909333471208811, train/loss/visible_step:0.005845540203154087, train/loss/center_step:0.0006379312835633755, epoch:14, step:24949
train/loss_step:0.005634798668324947, train/loss/visible_step:0.0055785151198506355, train/loss/center_step:0.0005628357175737619, epoch:14, step:24999
train/loss_step:0.005109893158078194, train/loss/visible_step:0.005075437482446432, train/loss/center_step:0.0003445558249950409, epoch:14, step:25049
train/loss_step:0.004139249213039875, train/loss/visible_step:0.004093596246093512, train/loss/center_step:0.00045652888366021216, epoch:14, step:25099
train/loss_step:0.006862567272037268, train/loss/visible_step:0.006810800638049841, train/loss/center_step:0.0005176681443117559, epoch:14, step:25149
train/loss_step:0.008285502903163433, train/loss/visible_step:0.008225860074162483, train/loss/center_step:0.0005964309093542397, epoch:14, step:25199
train/loss_step:0.00871016550809145, train/loss/visible_step:0.008653013035655022, train/loss/center_step:0.0005715237348340452, epoch:14, step:25249
train/loss_step:0.003804353764280677, train/loss/visible_step:0.0037608288694173098, train/loss/center_step:0.0004352482210379094, epoch:14, step:25299
train/loss_step:0.009248010814189911, train/loss/visible_step:0.009160324931144714, train/loss/center_step:0.0008768608677200973, epoch:14, step:25349
train/loss_step:0.006681227125227451, train/loss/visible_step:0.006617267150431871, train/loss/center_step:0.0006395981763489544, epoch:14, step:25399
train/loss_step:0.005155834369361401, train/loss/visible_step:0.005103058181703091, train/loss/center_step:0.000527760072145611, epoch:14, step:25449
train/loss_step:0.0033962707966566086, train/loss/visible_step:0.0033658675383776426, train/loss/center_step:0.00030403194250538945, epoch:14, step:25499
train/loss_step:0.004513810388743877, train/loss/visible_step:0.004474068991839886, train/loss/center_step:0.00039741548243910074, epoch:14, step:25549
train/loss_step:0.004777011461555958, train/loss/visible_step:0.004736999049782753, train/loss/center_step:0.0004001237393822521, epoch:14, step:25599
train/loss_step:0.007273072376847267, train/loss/visible_step:0.007212928496301174, train/loss/center_step:0.000601437350269407, epoch:14, step:25649
train/loss_step:0.006882392335683107, train/loss/visible_step:0.006822425406426191, train/loss/center_step:0.0005996695253998041, epoch:14, step:25699
train/loss_step:0.005328536499291658, train/loss/visible_step:0.005285328254103661, train/loss/center_step:0.00043208341230638325, epoch:14, step:25749
train/loss_step:0.007389389909803867, train/loss/visible_step:0.007337069138884544, train/loss/center_step:0.0005232092225924134, epoch:14, step:25799
train/loss_step:0.006316599901765585, train/loss/visible_step:0.00626059714704752, train/loss/center_step:0.0005600291769951582, epoch:14, step:25849
train/loss_step:0.005055267829447985, train/loss/visible_step:0.005001588724553585, train/loss/center_step:0.0005367914563976228, epoch:14, step:25899
train/loss_step:0.005333080887794495, train/loss/visible_step:0.005267368163913488, train/loss/center_step:0.0006571254343725741, epoch:14, step:25949
train/loss_step:0.002009343821555376, train/loss/visible_step:0.00198891363106668, train/loss/center_step:0.00020430210861377418, epoch:14, step:25999
train/loss_step:0.004358261823654175, train/loss/visible_step:0.00431712856516242, train/loss/center_step:0.0004113348841201514, epoch:14, step:26049
train/loss_step:0.007685957010835409, train/loss/visible_step:0.007629563566297293, train/loss/center_step:0.0005639364244416356, epoch:14, step:26099
train/loss_step:0.004373615607619286, train/loss/visible_step:0.004329575225710869, train/loss/center_step:0.000440403469838202, epoch:14, step:26149
train/loss_step:0.010765238665044308, train/loss/visible_step:0.010673495940864086, train/loss/center_step:0.0009174236911348999, epoch:14, step:26199
train/loss_step:0.005978794302791357, train/loss/visible_step:0.005924278870224953, train/loss/center_step:0.0005451562465168536, epoch:14, step:26249
train/loss_step:0.0026738124433904886, train/loss/visible_step:0.0026436070911586285, train/loss/center_step:0.000302052590996027, epoch:14, step:26299
train/loss_step:0.00926715787500143, train/loss/visible_step:0.00919261947274208, train/loss/center_step:0.0007453829166479409, epoch:14, step:26349
train/metrics/iou@0.40:0.5234250426292419, train/metrics/iou@0.50:0.5104185938835144, train/metrics/iou_with_occlusions@0.40:0.45746180415153503, train/metrics/iou_with_occlusions@0.50:0.40746983885765076, val/loss:0.011931994929909706, val/loss/visible:0.011868909932672977, val/loss/center:0.0006308510201051831, val/metrics/iou@0.40:0.3773800730705261, val/metrics/iou@0.50:0.36488136649131775, val/metrics/iou_with_occlusions@0.40:0.3416411280632019, val/metrics/iou_with_occlusions@0.50:0.3052484095096588, epoch:14, step:26384
train/loss_epoch:0.006313086487352848, train/loss/visible_epoch:0.006258379202336073, train/loss/center_epoch:0.000547082512639463, epoch:15, step:26384
lr-AdamW:0.00032253615923787647, step:26385
train/loss_step:0.005577691365033388, train/loss/visible_step:0.005537332035601139, train/loss/center_step:0.000403591402573511, epoch:15, step:26399
train/loss_step:0.0037028766237199306, train/loss/visible_step:0.0036595037672668695, train/loss/center_step:0.00043372868094593287, epoch:15, step:26449
train/loss_step:0.0034543618094176054, train/loss/visible_step:0.003424745984375477, train/loss/center_step:0.0002961572608910501, epoch:15, step:26499
train/loss_step:0.011436725966632366, train/loss/visible_step:0.011344184167683125, train/loss/center_step:0.0009254206670448184, epoch:15, step:26549
train/loss_step:0.005376421380788088, train/loss/visible_step:0.00532669760286808, train/loss/center_step:0.0004972381866537035, epoch:15, step:26599
train/loss_step:0.007166638039052486, train/loss/visible_step:0.00708925724029541, train/loss/center_step:0.000773806415963918, epoch:15, step:26649
train/loss_step:0.008372647687792778, train/loss/visible_step:0.008298279717564583, train/loss/center_step:0.0007436772575601935, epoch:15, step:26699
train/loss_step:0.009382418356835842, train/loss/visible_step:0.009316528216004372, train/loss/center_step:0.0006589039112441242, epoch:15, step:26749
train/loss_step:0.006275829393416643, train/loss/visible_step:0.006224425975233316, train/loss/center_step:0.0005140337743796408, epoch:15, step:26799
train/loss_step:0.004481613636016846, train/loss/visible_step:0.004430920816957951, train/loss/center_step:0.000506928248796612, epoch:15, step:26849
train/loss_step:0.011623079888522625, train/loss/visible_step:0.011532973498106003, train/loss/center_step:0.0009010654757730663, epoch:15, step:26899
train/loss_step:0.004968252498656511, train/loss/visible_step:0.004927222151309252, train/loss/center_step:0.000410305307013914, epoch:15, step:26949
train/loss_step:0.0047072675079107285, train/loss/visible_step:0.00465978542342782, train/loss/center_step:0.0004748217179439962, epoch:15, step:26999
train/loss_step:0.00443430058658123, train/loss/visible_step:0.004384455271065235, train/loss/center_step:0.0004984523984603584, epoch:15, step:27049
train/loss_step:0.002972017740830779, train/loss/visible_step:0.0029395364690572023, train/loss/center_step:0.0003248122811783105, epoch:15, step:27099
train/loss_step:0.003454031888395548, train/loss/visible_step:0.0034242651890963316, train/loss/center_step:0.0002976661780849099, epoch:15, step:27149
train/loss_step:0.004269457887858152, train/loss/visible_step:0.004233184736222029, train/loss/center_step:0.0003627296246122569, epoch:15, step:27199
train/loss_step:0.006382745690643787, train/loss/visible_step:0.00632879976183176, train/loss/center_step:0.0005394582985900342, epoch:15, step:27249
train/loss_step:0.002533754799515009, train/loss/visible_step:0.0025141846854239702, train/loss/center_step:0.00019570192671380937, epoch:15, step:27299
train/loss_step:0.005719631910324097, train/loss/visible_step:0.005676630884408951, train/loss/center_step:0.00043001025915145874, epoch:15, step:27349
train/loss_step:0.006008517928421497, train/loss/visible_step:0.005947807338088751, train/loss/center_step:0.000607105263043195, epoch:15, step:27399
train/loss_step:0.008953810669481754, train/loss/visible_step:0.008879895322024822, train/loss/center_step:0.0007391528342850506, epoch:15, step:27449
train/loss_step:0.008161692880094051, train/loss/visible_step:0.008091164752840996, train/loss/center_step:0.0007052856381051242, epoch:15, step:27499
train/loss_step:0.008593887090682983, train/loss/visible_step:0.008522454649209976, train/loss/center_step:0.000714325113222003, epoch:15, step:27549
train/loss_step:0.009286080487072468, train/loss/visible_step:0.009205551818013191, train/loss/center_step:0.0008052823832258582, epoch:15, step:27599
train/loss_step:0.004657904617488384, train/loss/visible_step:0.004608608782291412, train/loss/center_step:0.0004929565475322306, epoch:15, step:27649
train/loss_step:0.004099714569747448, train/loss/visible_step:0.004055248107761145, train/loss/center_step:0.0004446630773600191, epoch:15, step:27699
train/loss_step:0.008319458924233913, train/loss/visible_step:0.00824234914034605, train/loss/center_step:0.000771102262660861, epoch:15, step:27749
train/loss_step:0.004120758268982172, train/loss/visible_step:0.004086492117494345, train/loss/center_step:0.0003426600305829197, epoch:15, step:27799
train/loss_step:0.010284260846674442, train/loss/visible_step:0.010188211686909199, train/loss/center_step:0.0009604875231161714, epoch:15, step:27849
train/loss_step:0.003747645067051053, train/loss/visible_step:0.003708809847012162, train/loss/center_step:0.0003883529861923307, epoch:15, step:27899
train/loss_step:0.003960850648581982, train/loss/visible_step:0.003924882505089045, train/loss/center_step:0.00035968224983662367, epoch:15, step:27949
